Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka C , Veľký , S čakaním , 2179.3015442040505
Linka B , Malý , Bez čakania , 3339.1412111936347
Linka C , Veľký , Bez čakania , 1129.1404581806005
Linka B , Veľký , S čakaním , 2834.934672483835
Linka B , Veľký , S čakaním , 415.75595097908814
Linka B , Veľký , Bez čakania , 258.6228713500222
Linka C , Malý , Bez čakania , 1933.9181938512231
Linka C , Malý , Bez čakania , 1605.9117715543318
Linka C , Malý , Bez čakania , 1004.8736178795839
Linka B , Veľký , S čakaním , 137.16454096814599
Linka B , Veľký , Bez čakania , 633.2117986404062
Linka C , Malý , Bez čakania , 1807.735425136549
Linka B , Malý , S čakaním , 1778.229023423848
Linka C , Veľký , S čakaním , 933.1782566884624
Linka A , Veľký , S čakaním , 296.41218952859185
Linka C , Malý , S čakaním , 1394.1091413247411
Linka B , Malý , Bez čakania , 392.1297917111049
Linka A , Malý , S čakaním , 1147.7244249346368
Linka C , Veľký , S čakaním , 1402.3477948620018
Linka B , Veľký , Bez čakania , 3363.0221667775036
Linka A , Malý , S čakaním , 377.6454935434573
Linka C , Veľký , Bez čakania , 3554.535762694113
Linka C , Malý , Bez čakania , 908.2890447801044
Linka A , Veľký , S čakaním , 1584.1847156407346
Linka A , Veľký , S čakaním , 3503.946119712217
Linka C , Veľký , Bez čakania , 271.16912300506124
Linka A , Veľký , Bez čakania , 130.369840000374
Linka A , Veľký , Bez čakania , 2580.906740515014
Linka A , Malý , S čakaním , 2130.447311270908
Linka B , Malý , Bez čakania , 2654.749035769835
Linka A , Veľký , Bez čakania , 2347.3781302838206
Linka B , Veľký , Bez čakania , 3369.378752713992
Linka C , Veľký , S čakaním , 959.449757707913
Linka A , Malý , Bez čakania , 680.4856016980234
Linka B , Malý , S čakaním , 2492.5388737947546
Linka A , Veľký , Bez čakania , 2572.7446501735294
Linka A , Malý , S čakaním , 72.76507508065518
Linka C , Malý , S čakaním , 3408.1125529399123
Linka C , Veľký , Bez čakania , 2923.1662349443527
Linka C , Veľký , S čakaním , 3493.1799323008363
Linka B , Malý , Bez čakania , 926.1814390675831
Linka B , Malý , Bez čakania , 268.5575220968917
Linka A , Malý , Bez čakania , 2077.595629735951
Linka B , Malý , S čakaním , 40.918582264835024
Linka C , Malý , S čakaním , 2492.225627253581
Linka B , Veľký , S čakaním , 1602.368603413168
Linka B , Malý , Bez čakania , 2352.3856783022393
Priemerný čas čakania, Percent nestihli
173.5713624343179 , 0.03454411999812773

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka C , Malý , S čakaním , 309.6517054526585
Linka C , Veľký , Bez čakania , 1267.0264716822533
Linka C , Malý , Bez čakania , 24.077977827091956
Linka C , Veľký , S čakaním , 234.84897975054247
Linka A , Veľký , Bez čakania , 882.4251340239427
Linka A , Malý , Bez čakania , 2515.238831769498
Linka A , Malý , Bez čakania , 2449.384262802227
Linka B , Veľký , S čakaním , 1972.7268967377913
Linka C , Malý , Bez čakania , 2459.1069963492455
Linka B , Veľký , S čakaním , 56.61889111631994
Linka B , Malý , S čakaním , 3381.904191044657
Linka C , Malý , Bez čakania , 3508.1287915223425
Linka C , Veľký , S čakaním , 497.9692595061671
Linka B , Malý , S čakaním , 3057.767836806045
Linka B , Veľký , Bez čakania , 3285.6588485542215
Linka C , Malý , S čakaním , 1964.2143868275282
Linka C , Malý , S čakaním , 2226.209632873892
Linka A , Malý , S čakaním , 2556.269165027722
Linka B , Veľký , S čakaním , 2433.393689264159
Linka A , Veľký , S čakaním , 349.67152835765785
Linka A , Veľký , S čakaním , 588.368562003116
Linka B , Malý , S čakaním , 651.3518237641134
Linka A , Malý , S čakaním , 1373.12069339944
Linka C , Malý , Bez čakania , 1743.8217254784186
Linka B , Malý , S čakaním , 2634.360701458922
Linka C , Malý , S čakaním , 2853.2564600411647
Linka C , Veľký , S čakaním , 1729.9801065634938
Linka A , Veľký , Bez čakania , 171.365475068843
Linka A , Malý , Bez čakania , 1146.1566624770671
Linka B , Veľký , Bez čakania , 2524.1631289676175
Linka C , Malý , Bez čakania , 180.51019258025045
Linka C , Malý , Bez čakania , 1777.539214953845
Linka B , Veľký , S čakaním , 1858.6646677407136
Linka A , Veľký , Bez čakania , 3033.776516539807
Linka B , Veľký , Bez čakania , 3068.8766819016582
Linka A , Veľký , S čakaním , 1449.7824461483933
Linka C , Malý , S čakaním , 3479.2817236694787
Linka A , Veľký , S čakaním , 168.34137069041088
Linka A , Veľký , Bez čakania , 2853.672979365251
Linka B , Malý , S čakaním , 1885.7931859305047
Linka A , Veľký , S čakaním , 453.98708895310665
Linka C , Veľký , S čakaním , 1411.7972382001751
Linka A , Veľký , S čakaním , 238.56514731524973
Linka C , Veľký , Bez čakania , 2616.9966158205048
Linka A , Malý , Bez čakania , 2640.982057296731
Linka C , Veľký , S čakaním , 959.449757707913
Linka A , Malý , S čakaním , 2123.921291798175
Linka B , Veľký , S čakaním , 2589.8873900178314
Linka A , Veľký , Bez čakania , 384.3420336505103
Linka A , Malý , Bez čakania , 3293.8102763098796
Linka C , Malý , S čakaním , 494.3363675515263
Linka C , Veľký , S čakaním , 2947.230337940709
Linka B , Malý , S čakaním , 3057.767836806045
Linka A , Veľký , S čakaním , 1118.5208933608271
Linka A , Veľký , Bez čakania , 1431.1349320010702
Linka A , Malý , Bez čakania , 972.1935649015661
Linka B , Veľký , Bez čakania , 621.6095501819923
Linka A , Malý , S čakaním , 1839.97476115281
Linka A , Malý , Bez čakania , 2682.0921707379653
Linka A , Malý , Bez čakania , 2452.1367081937724
Linka B , Veľký , Bez čakania , 1323.6491869898575
Linka B , Veľký , Bez čakania , 2733.3256345677146
Linka A , Malý , S čakaním , 573.574328233236
Linka A , Veľký , S čakaním , 1570.2288060770022
Linka A , Veľký , Bez čakania , 2442.9956609011497
Linka C , Veľký , S čakaním , 1403.8524624740833
Linka B , Veľký , S čakaním , 457.8645631746585
Linka A , Malý , S čakaním , 3165.6406356052903
Linka B , Veľký , S čakaním , 1396.4334974597311
Linka B , Malý , S čakaním , 1198.917676294788
Linka C , Veľký , S čakaním , 1881.57747315117
Linka A , Veľký , S čakaním , 2541.915057866463
Priemerný čas čakania, Percent nestihli
97.81598461236096 , 0.012003049458680295

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka B , Malý , Bez čakania , 198.85963364641276
Linka C , Veľký , Bez čakania , 3187.1709428522386
Linka A , Malý , S čakaním , 2130.447311270908
Linka C , Malý , Bez čakania , 2896.2151252001186
Linka A , Malý , Bez čakania , 3279.4495723680902
Linka B , Veľký , Bez čakania , 968.1633469470336
Linka C , Malý , Bez čakania , 448.7280597233755
Linka C , Malý , Bez čakania , 1209.0320331697867
Linka A , Veľký , S čakaním , 862.0692185405853
Linka A , Malý , Bez čakania , 1263.616117010869
Linka A , Veľký , S čakaním , 2854.8366955510164
Linka C , Malý , Bez čakania , 604.9840790060242
Linka B , Malý , Bez čakania , 720.2799607291875
Linka C , Veľký , S čakaním , 789.8981215533196
Linka C , Veľký , Bez čakania , 704.2490580573487
Linka B , Veľký , S čakaním , 257.3707783729767
Linka B , Malý , Bez čakania , 626.7832092025004
Linka A , Malý , S čakaním , 908.9567463049538
Linka B , Veľký , S čakaním , 1211.0809438340152
Linka C , Veľký , S čakaním , 3407.3353454178355
Linka A , Veľký , Bez čakania , 1362.3475579368828
Linka B , Malý , Bez čakania , 3413.5264294868075
Linka B , Malý , S čakaním , 2318.70575925883
Linka C , Malý , Bez čakania , 1137.278570981214
Linka C , Malý , Bez čakania , 1999.9506460828713
Linka C , Veľký , S čakaním , 319.87050383388384
Linka C , Veľký , Bez čakania , 3332.440308473076
Linka A , Malý , S čakaním , 2137.07039786421
Linka C , Malý , Bez čakania , 692.7938375715324
Linka B , Veľký , Bez čakania , 315.38570232071976
Linka B , Veľký , S čakaním , 1433.7949955687832
Linka B , Malý , S čakaním , 2977.812851247785
Linka A , Veľký , Bez čakania , 2476.819642067087
Linka B , Veľký , Bez čakania , 2820.168931735521
Linka B , Veľký , S čakaním , 1948.7554827132667
Linka C , Malý , S čakaním , 1482.661972507488
Linka C , Veľký , Bez čakania , 2360.203023694415
Linka A , Malý , S čakaním , 2606.3645576048775
Linka A , Malý , Bez čakania , 3037.1657205954275
Linka A , Malý , Bez čakania , 1044.0916270566456
Linka A , Veľký , S čakaním , 2601.2342560410684
Linka C , Veľký , Bez čakania , 2179.836705539613
Linka B , Veľký , Bez čakania , 324.4946832056076
Linka C , Malý , S čakaním , 2224.5429128244423
Linka C , Malý , Bez čakania , 726.1404218189595
Linka B , Malý , S čakaním , 3032.963994405551
Linka C , Malý , S čakaním , 2063.4222044145235
Linka A , Veľký , Bez čakania , 2334.5877359448687
Linka C , Veľký , Bez čakania , 803.0088296008925
Linka C , Veľký , Bez čakania , 2965.268846750773
Linka A , Veľký , S čakaním , 1656.6485271467936
Linka C , Malý , S čakaním , 519.0818438955248
Linka A , Veľký , S čakaním , 664.4423505028683
Linka A , Veľký , S čakaním , 2790.64599960518
Linka C , Malý , S čakaním , 1548.1659660847654
Linka B , Veľký , Bez čakania , 1061.0844071880763
Linka C , Veľký , Bez čakania , 2389.6089565843176
Linka B , Veľký , S čakaním , 1026.5440875852746
Linka B , Veľký , S čakaním , 2745.1579234710653
Linka C , Malý , S čakaním , 3392.3010569816156
Linka C , Veľký , S čakaním , 2355.9720334858694
Linka A , Malý , S čakaním , 191.84024642985312
Linka A , Veľký , S čakaním , 3527.3540934848015
Linka A , Veľký , Bez čakania , 2843.938272664884
Linka C , Veľký , Bez čakania , 1277.8850662246734
Linka C , Veľký , Bez čakania , 125.70424976102004
Linka A , Veľký , Bez čakania , 2942.399879292738
Linka A , Veľký , S čakaním , 262.48827633948787
Linka A , Malý , Bez čakania , 1124.1063153352677
Linka B , Veľký , S čakaním , 1172.386350336238
Linka C , Malý , Bez čakania , 1806.686786383148
Linka C , Malý , Bez čakania , 2551.207681530922
Linka C , Veľký , S čakaním , 3550.1210458337723
Priemerný čas čakania, Percent nestihli
152.9890844759429 , 0.04355204321318319

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka B , Malý , Bez čakania , 2961.9180420183634
Linka A , Malý , Bez čakania , 1192.0061413520705
Linka C , Veľký , Bez čakania , 2646.399350796912
Linka B , Veľký , Bez čakania , 2948.709671028105
Linka A , Veľký , S čakaním , 2621.01736670973
Linka A , Veľký , Bez čakania , 3234.6618136192
Linka B , Malý , S čakaním , 3496.3741980457216
Linka A , Veľký , Bez čakania , 478.5031502825521
Linka A , Veľký , Bez čakania , 3253.4586488866307
Linka C , Veľký , Bez čakania , 1653.9293143302073
Linka B , Malý , Bez čakania , 972.0026000064066
Linka A , Malý , S čakaním , 299.52555725176893
Linka A , Malý , S čakaním , 1436.3357194976732
Linka B , Malý , S čakaním , 1970.8622293911287
Linka B , Veľký , S čakaním , 1483.9101001471201
Linka A , Malý , S čakaním , 1833.977739024609
Linka A , Malý , Bez čakania , 2614.8478993355693
Linka B , Veľký , Bez čakania , 3347.8591793947667
Linka B , Veľký , Bez čakania , 2512.123225416372
Linka B , Malý , S čakaním , 2218.4389450254585
Linka A , Malý , Bez čakania , 1803.547876122981
Linka C , Malý , S čakaním , 2096.21077908564
Linka A , Malý , Bez čakania , 470.94336463479766
Linka B , Veľký , S čakaním , 2126.683833107125
Linka A , Veľký , Bez čakania , 251.40402875554906
Linka A , Malý , Bez čakania , 3288.48364162123
Linka C , Veľký , S čakaním , 1380.7759375346288
Linka C , Malý , S čakaním , 73.9971692772142
Linka A , Malý , S čakaním , 1445.7220810882013
Linka A , Veľký , S čakaním , 925.1176795075393
Linka C , Veľký , Bez čakania , 2979.2161136284753
Linka B , Malý , Bez čakania , 689.4978849190815
Linka A , Veľký , S čakaním , 30.25800549453521
Linka B , Veľký , Bez čakania , 1537.1220970041431
Linka B , Veľký , S čakaním , 1802.272653498947
Linka A , Veľký , S čakaním , 393.85985479569814
Linka C , Malý , Bez čakania , 62.66255313000304
Linka B , Veľký , Bez čakania , 2599.8064713682693
Linka A , Malý , S čakaním , 1846.393915094751
Linka C , Veľký , S čakaním , 1090.7455668978937
Linka B , Malý , Bez čakania , 2995.017221134967
Linka A , Malý , S čakaním , 3400.7593575811093
Linka A , Veľký , Bez čakania , 761.983110705802
Linka A , Malý , Bez čakania , 1185.9924768067942
Linka B , Malý , Bez čakania , 3249.5024382937604
Linka C , Malý , S čakaním , 2971.997249854242
Linka B , Veľký , S čakaním , 899.8917784558703
Linka C , Malý , Bez čakania , 3333.387833906739
Linka A , Malý , Bez čakania , 2588.6321378874577
Linka B , Veľký , S čakaním , 1397.0409657115547
Linka C , Veľký , Bez čakania , 1430.456467725169
Linka A , Veľký , S čakaním , 2599.7797555031984
Linka C , Malý , S čakaním , 2099.000552287999
Linka C , Veľký , Bez čakania , 2923.1662349443527
Linka B , Veľký , Bez čakania , 1078.744114641692
Linka C , Malý , S čakaním , 1678.472719632327
Linka B , Veľký , Bez čakania , 361.70726438481915
Linka B , Malý , Bez čakania , 641.4678500749466
Linka A , Veľký , S čakaním , 2973.4289423958267
Linka B , Malý , Bez čakania , 779.2347009650279
Linka A , Malý , Bez čakania , 2541.6987067697664
Linka B , Malý , Bez čakania , 2879.766113284658
Linka B , Veľký , Bez čakania , 1650.17589829221
Linka A , Malý , Bez čakania , 2588.6321378874577
Linka C , Malý , S čakaním , 2047.1843398444717
Linka B , Malý , S čakaním , 1398.3957752434767
Linka B , Malý , Bez čakania , 19.811180615985258
Linka B , Veľký , S čakaním , 2612.6400648304448
Linka A , Malý , S čakaním , 996.1962736726236
Linka B , Veľký , Bez čakania , 1792.352568253241
Linka C , Veľký , S čakaním , 137.6613760693666
Linka C , Malý , S čakaním , 1746.0618445088057
Linka C , Malý , Bez čakania , 3015.9624525241065
Linka C , Veľký , Bez čakania , 2493.999270344716
Priemerný čas čakania, Percent nestihli
133.6434479499023 , 0.019015769463724456

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka A , Malý , S čakaním , 2506.629813117557
Linka B , Veľký , S čakaním , 3281.2599664689824
Linka B , Malý , Bez čakania , 885.3562879920014
Linka C , Malý , Bez čakania , 2340.4907685306266
Linka C , Veľký , S čakaním , 3438.420177207744
Linka B , Malý , Bez čakania , 2454.9240891057066
Linka A , Malý , S čakaním , 2480.8740490074933
Linka A , Malý , S čakaním , 2383.4579449309795
Linka A , Veľký , Bez čakania , 2552.3837486549623
Linka A , Veľký , Bez čakania , 1960.4747888934858
Linka A , Veľký , Bez čakania , 3516.3989088815893
Linka C , Malý , Bez čakania , 1731.634534591601
Linka A , Malý , S čakaním , 2351.4953679765117
Linka A , Veľký , S čakaním , 3062.2711531948075
Linka C , Malý , S čakaním , 2231.019405163672
Linka C , Veľký , S čakaním , 1408.5109336832688
Linka C , Veľký , S čakaním , 1847.8281521853312
Linka A , Veľký , S čakaním , 80.96103439675547
Linka A , Veľký , S čakaním , 2403.3114325671586
Linka A , Veľký , S čakaním , 1451.915231286635
Linka B , Malý , Bez čakania , 689.4978849190815
Linka C , Malý , Bez čakania , 1003.2492604655433
Linka B , Malý , S čakaním , 2239.7349546528853
Linka A , Malý , S čakaním , 835.1564603875278
Linka C , Malý , Bez čakania , 768.1147024824907
Linka A , Malý , Bez čakania , 3482.0374222500677
Linka B , Veľký , Bez čakania , 2007.1424131565054
Linka A , Malý , S čakaním , 3433.1784448999174
Linka C , Malý , Bez čakania , 2254.7348442779376
Linka C , Malý , S čakaním , 2795.7067738671212
Linka C , Veľký , S čakaním , 2236.578922482638
Linka C , Veľký , S čakaním , 2303.9418951606167
Linka C , Veľký , S čakaním , 1749.5364592425244
Linka C , Malý , Bez čakania , 3594.517119002686
Linka B , Veľký , S čakaním , 3069.682000098017
Linka B , Malý , S čakaním , 1919.7248796345093
Linka C , Malý , Bez čakania , 3279.1473431425493
Linka B , Malý , S čakaním , 1135.870794829637
Linka C , Malý , Bez čakania , 3038.9481215464584
Linka C , Veľký , S čakaním , 1998.162072238251
Linka A , Veľký , S čakaním , 2831.060433621758
Linka C , Veľký , Bez čakania , 2121.1044483988735
